Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Pkts/s,Flow IAT Std,Flow IAT Max,Fwd IAT Tot,Fwd IAT Std,Fwd IAT Max,Bwd IAT Tot,Bwd IAT Std,Bwd IAT Max,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,SYN Flag Cnt,ACK Flag Cnt,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Label
6,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,20,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,1
6,234067,2,1,74.0,126.0,74.0,0.0,37.0,52.32590180780452,126.0,126.0,126.0,0.0,12.816843040667845,99851.25567813356,187639.0,234067.0,0.0,234067.0,0.0,0.0,0.0,1,40,20,8.544562027111896,4.272281013555948,0.0,126.0,68.5,51.829849829353485,2686.333333333333,1,1,91.33333333333331,37.0,126.0,2,74,1,126,256,7602,0,20,0
17,20588,1,1,42.0,70.0,42.0,42.0,42.0,0.0,70.0,70.0,70.0,0.0,97.14396735962696,0.0,20588.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,48.571983679813485,48.571983679813485,42.0,70.0,51.333333333333336,16.165807537309522,261.33333333333337,0,0,77.0,42.0,70.0,1,42,1,70,-1,-1,0,8,0
6,8948236,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2235077394,0.0,8948236.0,8948236.0,0.0,8948236.0,0.0,0.0,0.0,0,64,0,0.2235077394,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,221,-1,0,32,1
6,10177019,8,11,779.0,6545.0,461.0,0.0,97.375,164.49310667276347,1420.0,0.0,595.0,666.1460800755342,1.866951412786004,2324161.9017313463,9877384.0,299634.0,60584.83034948757,174313.0,10153461.0,3156928.4481301494,9999798.0,0,172,232,0.7860848053835804,1.0808666074024231,0.0,1420.0,366.2000000000001,557.9564782121877,311315.4315789474,0,0,385.4736842105263,97.375,595.0,8,779,11,6545,8192,239,3,20,0
17,342,1,1,38.0,54.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,5847.9532163743,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,2923.9766081871,2923.9766081871,38.0,54.0,43.3333333333,9.237604307,85.3333333333,0,0,65.0,38.0,54.0,1,38,1,54,-1,-1,0,8,0
6,6580913,10,8,1048.0,1488.0,581.0,0.0,104.8,181.59344089965856,1149.0,0.0,186.0,392.6739832772947,2.735182793025831,442508.75403390575,1264997.0,6580913.0,520831.8787937023,1362004.0,6303909.0,576250.0176745787,1688314.0,0,224,172,1.5195459961254616,1.2156367969003694,0.0,1149.0,133.4736842105263,281.2911438391532,79124.70760233917,0,0,140.88888888888889,104.8,186.0,10,1048,8,1488,8192,62952,5,20,0
17,195915,2,2,66.0,254.0,33.0,33.0,33.0,0.0,127.0,127.0,127.0,0.0,20.4170175841564,84350.82987143636,160555.0,35305.0,0.0,35305.0,55.0,0.0,55.0,0,16,16,10.208508792078195,10.208508792078195,33.0,127.0,70.6,51.485920405485615,2650.8,0,0,88.25,33.0,127.0,2,66,2,254,-1,-1,1,8,0
6,37,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54054.05405405405,0.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,0,40,0,54054.05405405405,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,-1,0,20,0
6,2639,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.8628268,0.0,2639.0,2639.0,0.0,2639.0,0.0,0.0,0.0,0,64,0,757.8628268,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,225,-1,0,32,1
6,35400954,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056495653,0.0,35400000.0,35400000.0,0.0,35400000.0,0.0,0.0,0.0,0,40,0,0.056495653,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,1
6,2655320,10,7,1148.0,1581.0,677.0,0.0,114.8,210.0924664152536,1173.0,0.0,225.8571428571429,430.0986044197418,6.402241537743096,237697.26964158984,953134.0,2655320.0,364417.53362081497,1230726.0,2435904.0,281152.17041737377,953134.0,0,212,152,3.766024433966528,2.6362171037765694,0.0,1173.0,151.61111111111114,305.08265782337605,93075.42810457516,0,0,160.52941176470588,114.8,225.8571428571429,10,1148,7,1581,8192,62852,5,20,0
6,1487216,8,7,1052.0,1429.0,581.0,0.0,131.5,196.37209577737872,1149.0,0.0,204.1428571428571,420.4990798925441,10.085959268862087,251849.68161902524,953118.0,1487216.0,366618.5252701856,1024818.0,1472876.0,353793.2786736722,953118.0,0,172,152,5.379178276726447,4.706780992135641,0.0,1149.0,155.06249999999997,302.89700532249134,91746.59583333335,0,0,165.4,131.5,204.1428571428572,8,1052,7,1429,8192,62948,5,20,0
6,1147,5,2,935.0,326.0,935.0,0.0,187.0,418.1447118,326.0,0.0,163.0,230.5168107,6102.877071,231.5300556,590.0,1147.0,421.823324,905.0,590.0,0.0,590.0,0,124,40,4359.197908,1743.679163,0.0,935.0,157.625,334.1804207,111676.5536,0,0,180.1428571,187.0,163.0,5,935,2,326,65535,32768,1,20,0
6,6044335,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330888344,0.0,6044335.0,6044335.0,0.0,6044335.0,0.0,0.0,0.0,0,40,0,0.330888344,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,1
17,1037,1,1,52.0,112.0,52.0,52.0,52.0,0.0,112.0,112.0,112.0,0.0,1928.6403085824493,0.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,964.3201542912248,964.3201542912248,52.0,112.0,72.0,34.64101615137755,1200.0,0,0,108.0,52.0,112.0,1,52,1,112,-1,-1,0,8,0
0,112639566,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266336253461772,11.31370849898476,56319791.0,112639566.0,11.31370849898476,56319791.0,0.0,0.0,0.0,0,0,0,0.0266336253461772,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0,0,0,-1,-1,0,0,0
6,2559240,9,7,1052.0,1429.0,581.0,0.0,116.88888888888889,188.8467926947956,1149.0,0.0,204.1428571428571,420.4990798925441,6.2518560197558655,271144.4935253948,953156.0,2559240.0,374946.1274488072,1122447.0,2443384.0,368869.15606359206,953156.0,0,192,152,3.516669011112674,2.735187008643191,0.0,1149.0,145.94117647058823,295.68024760462004,87426.80882352941,0,0,155.0625,116.88888888888889,204.1428571428572,9,1052,7,1429,8192,62948,5,20,0
17,11670,1,1,47.0,132.0,47.0,47.0,47.0,0.0,132.0,132.0,132.0,0.0,171.3796058269066,0.0,11670.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,85.6898029134533,85.6898029134533,47.0,132.0,75.33333333333333,49.074772881118186,2408.333333333333,0,0,113.0,47.0,132.0,1,47,1,132,-1,-1,0,8,0
6,3599,3,1,31.0,0.0,31.0,0.0,10.33333333,17.89785834,0.0,0.0,0.0,0.0,1111.419839,2057.966553,3576.0,3599.0,2512.350394,3576.0,0.0,0.0,0.0,0,60,20,833.5648791,277.8549597,0.0,31.0,6.2,13.86362146,192.2,0,1,7.75,10.33333333,0.0,3,31,1,0,984,0,1,20,0
17,1140,1,1,55.0,83.0,55.0,55.0,55.0,0.0,83.0,83.0,83.0,0.0,1754.3859649123,0.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,877.1929824561,877.1929824561,55.0,83.0,64.3333333333,16.1658075373,261.3333333333,0,0,96.5,55.0,83.0,1,55,1,83,-1,-1,0,8,0
17,862,1,1,45.0,73.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,2320.1856148492,0.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,1160.0928074246,1160.0928074246,45.0,73.0,54.3333333333,16.1658075373,261.3333333333,0,0,81.5,45.0,73.0,1,45,1,73,-1,-1,0,8,0
6,1462648,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,4.785840476,596876.6645,1462144.0,472.0,330.9259736,470.0,1462641.0,844025.7903,1462144.0,0,72,92,2.05107449,2.734765986,0.0,964.0,123.0,339.8873763,115523.4286,0,0,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,1
6,52075,5,2,935.0,326.0,935.0,0.0,187.0,418.1447118,326.0,0.0,163.0,230.5168107,134.4215074,20760.5112,51053.0,52075.0,25569.38554,51370.0,51053.0,0.0,51053.0,0,124,40,96.01536246,38.40614498,0.0,935.0,157.625,334.1804207,111676.5536,0,0,180.1428571,187.0,163.0,5,935,2,326,65535,32768,1,20,0
6,1971608,9,8,1821.0,1581.0,677.0,0.0,202.3333333333333,277.77328885261807,1173.0,0.0,197.62500000000003,406.1217050167528,8.622403642103299,166901.93451565102,634822.0,1971608.0,240277.3485911645,789155.0,1817228.0,174650.2020630571,634822.0,0,192,184,4.564801928172335,4.057601713930964,0.0,1173.0,189.0,326.27343278479856,106454.35294117648,0,0,200.1176470588236,202.3333333333333,197.625,9,1821,8,1581,8192,62856,6,20,0
6,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,20,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,1
6,7319,3,4,161.0,488.0,161.0,0.0,53.6666666667,92.9533933395,488.0,0.0,122.0,244.0,956.4148107665,2746.8079959594,6825.0,6993.0,4707.2098423589,6825.0,7185.0,4015.613029165,7031.0,0,72,92,409.8920617571,546.5227490094,0.0,488.0,81.125,173.7875858627,30202.125,0,0,92.7142857143,53.6666666667,122.0,3,161,4,488,8192,149,1,20,0
6,5559856,6,4,599.0,137.0,517.0,0.0,99.83333333333331,205.4511296310309,137.0,0.0,34.25,68.5,1.7986077337254778,1819054.9281975229,5468336.0,5559856.0,2466400.4505446195,5523979.0,74798.0,28257.49007490462,55848.0,0,132,92,1.0791646402352866,0.7194430934901911,0.0,517.0,66.9090909090909,155.0402880192465,24037.49090909091,0,0,73.6,99.83333333333331,34.25,6,599,4,137,8192,237,3,20,0
6,45265902,6,5,5.0,0.0,1.0,0.0,0.8333333333333334,0.408248290463863,0.0,0.0,0.0,0.0,0.2430085232809455,4967986.609371665,10002364.0,45265902.0,2135937.952358237,10013658.0,40033498.0,4599.834526009242,10013617.0,0,120,160,0.1325501036077885,0.110458419673157,0.0,1.0,0.4999999999999999,0.5222329678670934,0.2727272727272726,0,1,0.5454545454545454,0.8333333333333334,0.0,6,5,5,0,256,294,4,20,0
17,1573,1,1,42.0,142.0,42.0,42.0,42.0,0.0,142.0,142.0,142.0,0.0,1271.4558169103625,0.0,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,635.7279084551813,635.7279084551813,42.0,142.0,75.33333333333334,57.735026918962575,3333.333333333333,0,0,113.0,42.0,142.0,1,42,1,142,-1,-1,0,8,0
6,111,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18018.018018018,0.0,111.0,111.0,0.0,111.0,0.0,0.0,0.0,0,40,0,18018.018018018,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,278,-1,0,20,0
6,2370,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.8818565,0.0,2370.0,2370.0,0.0,2370.0,0.0,0.0,0.0,0,40,0,843.8818565,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,32738,-1,0,20,1
17,672,1,1,32.0,60.0,32.0,32.0,32.0,0.0,60.0,60.0,60.0,0.0,2976.190476190476,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,1488.095238095238,1488.095238095238,32.0,60.0,41.333333333333336,16.165807537309522,261.33333333333337,0,0,62.0,32.0,60.0,1,32,1,60,-1,-1,0,8,0
6,1691,3,4,333.0,935.0,333.0,0.0,111.0,192.2576396,935.0,0.0,233.75,467.5,4139.562389,451.3226857,1172.0,496.0,8.485281374,254.0,1687.0,579.3551012,1172.0,0,72,92,1774.098167,2365.464222,0.0,935.0,158.5,334.6930363,112019.4286,0,0,181.1428571,111.0,233.75,3,333,4,935,65535,219,1,20,1
6,14445,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.4562132,0.0,14445.0,14445.0,0.0,14445.0,0.0,0.0,0.0,0,64,0,138.4562132,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,225,-1,0,32,1
6,39355,3,4,273.0,935.0,273.0,0.0,91.0,157.6166235,935.0,0.0,233.75,467.5,177.8681235,10793.92248,25796.0,13519.0,9157.739923,13235.0,39353.0,12883.689,25796.0,0,72,92,76.22919578,101.6389277,0.0,935.0,151.0,330.8745986,109478.0,0,0,172.5714286,91.0,233.75,3,273,4,935,65535,219,1,20,1
17,12537,1,1,48.0,109.0,48.0,48.0,48.0,0.0,109.0,109.0,109.0,0.0,159.5277977187525,0.0,12537.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,79.76389885937625,79.76389885937625,48.0,109.0,68.33333333333333,35.21836642056717,1240.3333333333333,0,0,102.5,48.0,109.0,1,48,1,109,-1,-1,0,8,0
6,2281169,8,8,1128.0,1618.0,661.0,0.0,141.00000000000003,222.62332055996032,1173.0,0.0,202.25000000000003,403.753372387508,7.013947673320128,236977.02660549388,937529.0,2281169.0,515861.0681607061,1488010.0,2115638.0,286060.3723132584,937529.0,0,172,172,3.506973836660064,3.506973836660064,0.0,1173.0,161.52941176470588,309.311153542646,95673.38970588236,0,0,171.625,141.0,202.25,8,1128,8,1618,8192,62872,5,20,0
6,1635834,8,7,1128.0,1581.0,661.0,0.0,141.00000000000003,222.62332055996032,1173.0,0.0,225.8571428571429,430.0986044197418,9.169634571723048,245387.1393741321,951650.0,1635834.0,387110.3896938861,1107006.0,1531909.0,341703.65806026524,951650.0,0,172,152,4.890471771585625,4.279162800137423,0.0,1173.0,169.3125,317.73127403515065,100953.1625,0,0,180.6,141.0,225.8571428571429,8,1128,7,1581,8192,62872,5,20,0
17,1557,1,1,43.0,100.0,43.0,43.0,43.0,0.0,100.0,100.0,100.0,0.0,1284.521515735389,0.0,1557.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,642.2607578676943,642.2607578676943,43.0,100.0,62.0,32.90896534380867,1083.0,0,0,93.0,43.0,100.0,1,43,1,100,-1,-1,0,8,0
6,132,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15151.51515151515,0.0,132.0,132.0,0.0,132.0,0.0,0.0,0.0,0,40,0,15151.51515151515,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,259,-1,0,20,0
17,1575,1,1,41.0,120.0,41.0,41.0,41.0,0.0,120.0,120.0,120.0,0.0,1269.84126984127,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,634.9206349206349,634.9206349206349,41.0,120.0,67.33333333333333,45.61067126598043,2080.333333333333,0,0,101.0,41.0,120.0,1,41,1,120,-1,-1,0,8,0
6,891732,6,5,455.0,338.0,140.0,0.0,75.83333333333333,62.9362110923963,145.0,0.0,67.6,69.75887040369848,12.335544760084868,114380.409718137,223147.0,891667.0,98565.4993205026,224204.0,891657.0,1106.3457491519848,224291.0,0,132,112,6.728478960046292,5.607065800038577,0.0,145.0,66.08333333333333,63.402693279950775,4019.901515151516,0,0,72.0909090909091,75.83333333333333,67.6,6,455,5,338,8192,0,4,20,0
6,31,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64516.12903225806,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,32258.06451612903,32258.06451612903,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1,0,1,0,913,256,0,20,0
17,2448,1,1,38.0,86.0,38.0,38.0,38.0,0.0,86.0,86.0,86.0,0.0,816.9934640522875,0.0,2448.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,408.4967320261438,408.4967320261438,38.0,86.0,54.0,27.712812921102035,768.0,0,0,81.0,38.0,86.0,1,38,1,86,-1,-1,0,8,0
6,264461,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.125103512427165,152242.50403331305,263948.0,264461.0,186341.7287257473,263994.0,0.0,0.0,0.0,0,72,32,11.343827634320371,3.781275878106791,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0,1,0,8192,8192,0,20,0
6,12052361,11,9,1148.0,2754.0,677.0,0.0,104.36363636363636,202.2944748268092,1173.0,0.0,306.0,500.024249411966,1.6594259000373457,2376802.5680618724,10410445.0,12052361.0,3279013.164632292,10488818.0,11926485.0,3616543.299598228,10410445.0,0,244,192,0.91268424502054,0.7467416550168055,0.0,1173.0,185.80952380952385,363.7945325383023,132346.4619047619,0,0,195.1,104.36363636363636,306.0,11,1148,9,2754,8192,62852,5,20,0
17,1302,1,1,42.0,102.0,42.0,42.0,42.0,0.0,102.0,102.0,102.0,0.0,1536.0983102918588,0.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,768.0491551459294,768.0491551459294,42.0,102.0,62.0,34.64101615137755,1200.0,0,0,93.0,42.0,102.0,1,42,1,102,-1,-1,0,8,0
6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,1
6,4975461,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4019728021182359,0.0,4975461.0,4975461.0,0.0,4975461.0,0.0,0.0,0.0,0,40,0,0.4019728021182359,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,237,-1,0,20,0
6,2027851,9,7,1128.0,1581.0,661.0,0.0,125.3333333333,213.4830204021,1173.0,0.0,225.8571428571,430.0986044197,7.8901260497,245201.331508989,964989.0,2027851.0,364697.172343982,1128449.0,1923528.0,347280.631825617,964989.0,0,192,152,4.438195903,3.4519301467,0.0,1173.0,159.3529411765,310.3705328266,96329.8676470588,0,0,169.3125,125.3333333333,225.8571428571,9,1128,7,1581,8192,62872,5,20,0
6,986153,6,5,455.0,338.0,140.0,0.0,75.83333333333333,62.9362110923963,145.0,0.0,67.6,69.75887040369848,11.154455748752984,127160.56504719624,246448.0,986083.0,110130.65576986271,246564.0,986087.0,63.91335280414153,246613.0,0,132,112,6.0842485902289,5.070207158524084,0.0,145.0,66.08333333333333,63.402693279950775,4019.901515151516,0,0,72.0909090909091,75.83333333333333,67.6,6,455,5,338,8192,0,4,20,0
6,17387504,11,13,1392.0,2810.0,677.0,0.0,126.54545454545452,198.77291748946263,1173.0,0.0,216.15384615384616,431.7846388640689,1.3803016235107697,1990087.10168399,9003043.0,17387504.0,2864081.043707318,9098163.0,17235268.0,2620224.261290324,9003043.0,0,244,308,0.6326382441091027,0.7476633794016668,0.0,1173.0,168.07999999999998,336.00805049879386,112901.41000000002,0,0,175.08333333333334,126.54545454545456,216.15384615384616,11,1392,13,2810,8192,62856,7,20,0
6,32,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,0.0,32.0,32.0,0.0,32.0,0.0,0.0,0.0,0,40,0,62500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,256,-1,0,20,0
6,1288,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.795031,0.0,1288.0,1288.0,0.0,1288.0,0.0,0.0,0.0,0,64,0,1552.795031,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,225,-1,0,32,1
6,860,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,8139.53488372093,84.22984427545065,247.0,446.0,127.27922061357856,313.0,613.0,169.2522771880288,368.0,0,72,92,3488.372093023256,4651.162790697675,0.0,488.0,81.125,173.78758586274222,30202.125,0,0,92.71428571428572,53.66666666666666,122.0,3,161,4,488,8192,149,1,20,0
0,1399230,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2880727257,471008.596260196,1120565.0,1399230.0,471008.596260196,1120565.0,0.0,0.0,0.0,0,0,0,4.2880727257,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,-1,0,0,0
17,266,1,1,35.0,131.0,35.0,35.0,35.0,0.0,131.0,131.0,131.0,0.0,7518.796992481202,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,3759.398496240601,3759.398496240601,35.0,131.0,67.0,55.42562584220407,3072.0,0,0,100.5,35.0,131.0,1,35,1,131,-1,-1,0,8,0
17,954,1,1,42.0,102.0,42.0,42.0,42.0,0.0,102.0,102.0,102.0,0.0,2096.436059,0.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,1048.218029,1048.218029,42.0,102.0,62.0,34.64101615,1200.0,0,0,93.0,42.0,102.0,1,42,1,102,-1,-1,0,8,0
6,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818185,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,90909.09090909093,90909.09090909093,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1,0,1,0,185,257,0,20,0
6,5100410,9,7,351.0,5509.0,194.0,0.0,39.0,71.4002801115,1460.0,0.0,787.0,672.2080531105,3.1370027115,1250631.73775454,4858938.0,5100410.0,1706653.86391883,4858938.0,72000.0,18087.2391701995,38280.0,0,192,152,1.7645640252,1.3724386863,0.0,1460.0,344.7058823529,563.5413432821,317578.845588235,0,0,366.25,39.0,787.0,9,351,7,5509,8192,946,3,20,0
17,250,1,1,28.0,44.0,28.0,28.0,28.0,0.0,44.0,44.0,44.0,0.0,8000.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,4000.0,4000.0,28.0,44.0,33.333333333333336,9.237604307034012,85.33333333333333,0,0,50.0,28.0,44.0,1,28,1,44,-1,-1,0,8,0
6,2627311,8,9,1144.0,1618.0,677.0,0.0,143.0,227.9699228282,1173.0,0.0,179.7777777778,383.6465749156,6.4704939765,238140.915510535,955476.0,2627311.0,539327.066879158,1582964.0,2424500.0,282937.673944028,955476.0,0,172,192,3.0449383419,3.4255556346,0.0,1173.0,153.4444444444,304.0828490477,92466.3790849673,0,0,162.4705882353,143.0,179.7777777778,8,1144,9,1618,8192,62856,5,20,0
6,132246,10,8,553.0,3782.0,202.0,0.0,55.3,84.784760161,1460.0,0.0,472.75,635.2258878316,136.1099768613,15526.007130116,57235.0,132246.0,19646.9121301542,57257.0,122098.0,38785.8723543214,104945.0,0,212,172,75.6166538118,60.4933230495,0.0,1460.0,228.1578947368,454.528848022,206596.473684211,0,0,240.8333333333,55.3,472.75,10,553,8,3782,8192,123,4,20,0
17,3213,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,622.4712107065,0.0,3213.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,311.2356053533,311.2356053533,40.0,139.0,73.0,57.1576766498,3267.0,0,0,109.5,40.0,139.0,1,40,1,139,-1,-1,0,8,0
6,676,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2958.579882,0.0,676.0,676.0,0.0,676.0,0.0,0.0,0.0,0,64,0,2958.579882,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,225,-1,0,32,1
17,1670,1,1,40.0,105.0,40.0,40.0,40.0,0.0,105.0,105.0,105.0,0.0,1197.6047904191616,0.0,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,598.8023952095808,598.8023952095808,40.0,105.0,61.66666666666667,37.52776749732568,1408.3333333333337,0,0,92.5,40.0,105.0,1,40,1,105,-1,-1,0,8,0
6,95138815,5,5,320.0,75.0,80.0,0.0,64.0,35.77708763999664,75.0,0.0,15.0,33.54101966249684,0.1051095706836373,15345541.887657683,31019660.0,95138815.0,14482071.86469651,31031345.0,95071287.0,14515786.50585675,31031287.0,1,100,100,0.0525547853418186,0.0525547853418186,0.0,80.0,43.18181818181818,41.36863106707347,1711.3636363636365,1,1,47.5,64.0,15.0,5,320,5,75,255,133,3,20,0
6,114214861,4,5,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0787988526291688,17728440.2202955,41998354.0,114214861.0,48452490.5875504,94019690.0,104042766.0,18460914.53764796,41998354.0,0,80,100,0.0350217122796305,0.0437771403495382,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,1,0.5555555555555556,0.0,1.0,4,0,5,5,30016,64240,0,20,0
6,3770186,14,8,1441.0,1731.0,725.0,0.0,102.9285714286,191.1489408352,1179.0,0.0,216.375,405.4647906151,5.8352558733,250304.05937466,953173.0,3770186.0,358752.239052335,1304803.0,3752157.0,360472.593736268,953173.0,0,292,172,3.7133446467,2.1219112267,0.0,1179.0,137.9130434783,278.894719961,77782.2648221344,0,0,144.1818181818,102.9285714286,216.375,14,1441,8,1731,8192,62559,7,20,0
6,10781,3,4,323.0,935.0,323.0,0.0,107.6666667,186.4841369,935.0,0.0,233.75,467.5,649.2904183,3962.235602,9873.0,10246.0,6717.514421,9873.0,10776.0,5767.570372,10246.0,0,72,92,278.2673221,371.0230962,0.0,935.0,157.25,333.9661018,111533.3571,0,0,179.7142857,107.6666667,233.75,3,323,4,935,65535,219,1,20,1
6,296572,2,1,73.0,125.0,73.0,0.0,36.5,51.61879502661797,125.0,125.0,125.0,0.0,10.115587445881609,100638.2655255942,219448.0,296572.0,0.0,296572.0,0.0,0.0,0.0,1,40,20,6.743724963921071,3.371862481960536,0.0,125.0,67.75,51.38984984086514,2640.9166666666665,1,1,90.33333333333331,36.5,125.0,2,73,1,125,258,7536,0,20,0
